basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
04015330,0.1380473375320434,0.009669442117258,0.476283848285675,0.3586945077394001,04,1001,0.3382365107536316,0.3490250656221421
04024430,0.2161579132080078,0.1205686993107485,0.5993093252182007,0.4789545999564384,04,1001,0.38315141201019287,0.3583859006456899
04027000,0.2545516490936279,0.1665456343169975,0.7677463293075562,0.7861149939030068,04,1001,0.5131946802139282,0.6195693595860092
04040500,0.304850161075592,0.2228502678624285,0.6529281735420227,0.6650392293235372,04,1001,0.3480780124664307,0.4421889614611087
04043050,0.1833804249763488,0.0787015875360173,0.1606829762458801,0.0589778623256027,04,1001,-0.022697448730468694,-0.019723725210414607
04045500,0.4230126142501831,0.4175039521543792,0.6105426549911499,0.6091225104952589,04,1001,0.1875300407409668,0.1916185583408797
04057510,0.4226567149162292,0.3955451594782967,0.6233106851577759,0.5107897631235467,04,1001,0.2006539702415467,0.11524460364525002
04057800,0.2789267897605896,0.2107118230560983,0.5690922737121582,0.7126816063681094,04,1001,0.2901654839515686,0.5019697833120111
04059500,0.3281817436218261,0.2628353024427883,0.5401046276092529,0.4306763900599596,04,1001,0.2119228839874268,0.16784108761717131
04063700,0.3339661359786987,0.35096666984739,0.5775129795074463,0.5060782483803894,04,1001,0.24354684352874761,0.1551115785329994
04074950,0.3686769604682922,0.5835305839767738,0.6508527398109436,0.7079935364401617,04,1001,0.2821757793426514,0.1244629524633879
04105700,0.0815690159797668,0.614053418192981,0.3533551692962646,0.726417443740272,04,1001,0.2717861533164978,0.11236402554729097
04115265,0.3256272077560425,0.4112360144816404,0.4121089577674866,0.394072650957071,04,1001,0.08648175001144409,-0.017163363524569375
04122200,0.3545119166374206,0.6216723740653894,0.552009642124176,0.5926281207175803,04,1001,0.19749772548675543,-0.029044253347809135
04122500,0.3310241103172302,0.6413937581228979,0.5314306020736694,0.629348878317523,04,1001,0.2004064917564392,-0.012044879805374942
04127918,0.2955889701843261,0.2415843493037351,0.5478314161300659,0.5292085912403404,04,1001,0.2522424459457398,0.2876242419366053
04127997,0.1878542304039001,0.6534675803481604,0.2655633091926574,0.6150107476880011,04,1001,0.07770907878875732,-0.03845683266015931
04161580,0.4074634909629822,0.3863550280683497,0.5241348147392273,0.4592660473485609,04,1001,0.11667132377624512,0.07291101928021121
04185000,0.2322372794151306,0.1477549777054618,0.5244046449661255,0.5217412898711755,04,1001,0.2921673655509949,0.3739863121657137
04196800,0.1709291934967041,0.0682710573484284,0.5022025108337402,0.4483803711129835,04,1001,0.33127331733703613,0.38010931376455515
04197100,0.1949763894081115,0.1005274225272749,0.6031507253646851,0.4855648243761626,04,1001,0.4081743359565736,0.3850374018488877
04197170,0.1123764514923095,-0.0128304401469583,0.4324287176132202,0.300337862761536,04,1001,0.3200522661209107,0.3131683029084943
04213000,0.1369412541389465,0.0196409248809837,0.5004662275314331,0.4634570524904392,04,1001,0.3635249733924866,0.44381612760945555
04213075,0.1161742210388183,-0.0123359241115397,0.3313485980033874,0.3555858371621623,04,1001,0.2151743769645691,0.367921761273702
04216418,0.175718605518341,0.0767310062278748,0.5538156032562256,0.5936357035396426,04,1001,0.3780969977378846,0.5169046973117678
04221000,0.2072421312332153,0.1163442469865135,0.640925407409668,0.6511606566384447,04,1001,0.43368327617645264,0.5348164096519312
04224775,0.1971408128738403,0.1049689810283571,0.5897051692008972,0.606947203688165,04,1001,0.3925643563270569,0.501978222659808
04233000,0.1914301514625549,0.0963747611363429,0.5437557697296143,0.6221281781003727,04,1001,0.3523256182670593,0.5257534169640298
04256000,0.0652509331703186,-0.0172346417684954,0.6868749260902405,0.6956961675418292,04,1001,0.6216239929199219,0.7129308093103246
