basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
09386900,0.0345664024353027,-0.2128139109162221,0.0353916883468627,-0.2040057240853845,15,1001,0.0008252859115600031,0.008808186830837589
09404450,0.1822099685668945,0.1395556773765661,0.4282802939414978,0.3834671643641183,15,1001,0.2460703253746033,0.24391148698755222
09430600,-0.0439083576202392,-0.3613052694626837,0.132627248764038,-0.0453943058043477,15,1001,0.1765356063842772,0.315910963658336
09447800,0.0193758010864257,-0.3065570525170087,0.1034095883369445,-0.1085541603164819,15,1001,0.0840337872505188,0.1980028922005268
09484600,-0.2142814397811889,-0.9789931840321427,0.1521384119987487,-0.2569029937616223,15,1001,0.36641985177993763,0.7220901902705205
09492400,-0.3377552032470703,-0.3493602649755269,0.1259269118309021,0.025673060547236,15,1001,0.4636821150779724,0.3750333255227629
09494000,0.061358630657196,-0.0664798026517479,0.3760924339294433,0.2889898148688089,15,1001,0.3147338032722473,0.35546961752055684
09497980,0.0652715563774108,-0.1360695679511852,0.6547253131866455,0.4436886339069535,15,1001,0.5894537568092347,0.5797582018581386
09505350,0.0141536593437194,-0.3202218470404252,0.2517861127853393,0.0199244098232386,15,1001,0.2376324534416199,0.34014625686366384
09505800,0.0274432301521301,-0.2421220966131276,0.313760757446289,0.2669517652241043,15,1001,0.28631752729415894,0.5090738618372319
09508300,0.0004914999008178,-0.4104462639742643,0.164874255657196,-0.1178244528959211,15,1001,0.1643827557563782,0.29262181107834323
09510200,0.0258232355117797,-0.2979263731877744,0.3190239071846008,0.0108230488301357,15,1001,0.2932006716728211,0.30874942201791006
09512280,0.0321974158287048,-0.2492962763660058,0.2132037281990051,0.0090188880106691,15,1001,0.1810063123703003,0.2583151643766749
09513780,0.0121411681175231,-0.381175823722808,0.1263040900230407,-0.2045720303582558,15,1001,0.11416292190551759,0.1766037933645522
