basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
10259000,0.504665732383728,0.4424583365950644,0.7099151611328125,0.7279216485482027,18,1001,0.20524942874908447,0.28546331195313834
11124500,0.5688161849975586,0.4736252256243085,0.4792776703834533,0.6315888240016506,18,1001,-0.08953851461410528,0.15796359837734214
11141280,0.5180200338363647,0.5009249510458738,0.6354265213012695,0.6806827982294639,18,1001,0.11740648746490479,0.1797578471835901
11143000,0.4836602807044983,0.406567532971006,0.786896824836731,0.7254503795363105,18,1001,0.30323654413223267,0.3188828465653045
11148900,0.3113145232200622,0.2458677482378252,0.7356392741203308,0.6408360313050717,18,1001,0.4243247509002686,0.3949682830672465
11151300,0.3140785098075866,0.2308459746606407,0.8877298831939697,0.9158052152643306,18,1001,0.5736513733863831,0.6849592406036898
11176400,0.297002911567688,0.1810044460300865,0.7065787315368652,0.6031920339471156,18,1001,0.40957581996917725,0.42218758791702915
11230500,0.6541324257850647,0.6127504081112554,0.763495922088623,0.64338671317953,18,1001,0.10936349630355835,0.03063630506827464
11237500,0.5035320520401001,0.458918220901391,0.7428848743438721,0.7628791485064945,18,1001,0.23935282230377197,0.3039609276051035
11264500,0.6704140305519104,0.7040461223908525,0.8430960774421692,0.8706553717341429,18,1001,0.1726820468902588,0.16660924934329036
11266500,0.646192729473114,0.6742449357015838,0.8412137031555176,0.8423180156724409,18,1001,0.19502097368240356,0.16807307997085708
11284400,0.3572373390197754,0.3168747027468477,0.7581954002380371,0.7844273101984176,18,1001,0.4009580612182617,0.4675526074515699
11381500,0.4586489796638489,0.4486657071711976,0.7820934057235718,0.8508733946514124,18,1001,0.3234444260597229,0.40220768748021485
11451100,0.3883954882621765,0.257684016055473,0.7259316444396973,0.566734266204721,18,1001,0.33753615617752075,0.30905025014924803
11468500,0.4651625752449035,0.3984778281514447,0.8305449485778809,0.798034511184638,18,1001,0.36538237333297735,0.39955668303319325
11473900,0.5012743473052979,0.4787649400597147,0.7996156811714172,0.8440575706232842,18,1001,0.2983413338661194,0.36529263056356953
11475560,0.3540874123573303,0.2785715584370624,0.7193403840065002,0.7460315487097,18,1001,0.3652529716491699,0.4674599902726376
11476600,0.4295213222503662,0.3831590828846839,0.7629284262657166,0.7567103606772001,18,1001,0.33340710401535034,0.3735512777925162
11478500,0.3912973999977112,0.3727438164776705,0.7962290644645691,0.7123073741160362,18,1001,0.4049316644668579,0.33956355763836565
11480390,0.4398196339607239,0.393212849368438,0.8208897709846497,0.7704044655905165,18,1001,0.3810701370239258,0.3771916162220785
11481200,0.4283171892166137,0.3988094984613916,0.7835822105407715,0.7959294502420615,18,1001,0.35526502132415777,0.39711995178066994
11482500,0.5251748561859131,0.5241813837201725,0.7327903509140015,0.5440358940080218,18,1001,0.20761549472808838,0.019854510287849236
11522500,0.5525695085525513,0.5586007886789504,0.852920413017273,0.8414808298341008,18,1001,0.3003509044647217,0.2828800411551504
11523200,0.4584750533103943,0.4648824831089705,0.7734978199005127,0.8078586137471354,18,1001,0.3150227665901184,0.3429761306381649
11528700,0.5722397565841675,0.57529797972519,0.8019372224807739,0.8364595248737533,18,1001,0.22969746589660645,0.26116154514856327
11532500,0.3873222470283508,0.3265414380669851,0.8502254486083984,0.8109824576905948,18,1001,0.46290320158004766,0.48444101962360975
