basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
07057500,0.3101360201835632,0.3160456491346723,0.6874489784240723,0.5924768224532397,11,1001,0.3773129582405091,0.2764311733185674
07060710,0.207756757736206,0.1460407284011777,0.6712870001792908,0.5116099364409663,11,1001,0.4635302424430848,0.3655692080397886
07066000,0.2540299296379089,0.2115116508633477,0.574501633644104,0.6013202281839192,11,1001,0.3204717040061951,0.3898085773205715
07083000,0.3831202387809753,0.2603306574082669,0.8896059989929199,0.784747079862405,11,1001,0.5064857602119446,0.5244164224541381
07142300,0.1084534525871276,-0.0827488912199301,0.2628592848777771,0.1605595337130068,11,1001,0.1544058322906495,0.24330842493293692
07145700,0.1065239310264587,-0.0118631385075016,0.7286980748176575,0.6645143575883712,11,1001,0.6221741437911987,0.6763774960958728
07167500,0.0698062181472778,-0.131586977260165,0.4838049411773681,0.4466922081432675,11,1001,0.41399872303009033,0.5782791854034325
07180500,0.1414667963981628,0.0151276104222466,0.6089227199554443,0.657111836475056,11,1001,0.46745592355728155,0.6419842260528094
07184000,0.0893424749374389,-0.1066689059127612,0.6096908450126648,0.5535390170827628,11,1001,0.5203483700752259,0.660207922995524
07195800,0.1813976168632507,0.0925057829628659,0.6509160399436951,0.5234534156830472,11,1001,0.46951842308044434,0.4309476327201812
07196900,0.0947446823120117,-0.051730496504319,0.5034936666488647,0.5061180731617803,11,1001,0.408748984336853,0.5578485696660993
07197000,0.237837016582489,0.1251628209786842,0.8006095886230469,0.7021977199614826,11,1001,0.5627725720405579,0.5770348989827985
07208500,0.3251965641975403,0.1872354351305603,0.638985276222229,0.6428250608208099,11,1001,0.3137887120246887,0.45558962569024963
07261000,0.2610271573066711,0.1787855837676581,0.6006977558135986,0.6676526620517814,11,1001,0.33967059850692755,0.48886707828412335
07263295,0.2179970145225525,0.1542409162115555,0.7870893478393555,0.83444686122897,11,1001,0.569092333316803,0.6802059450174145
07299670,0.10332852602005,-0.0556214894789148,0.6394681334495544,0.7184778179494693,11,1001,0.5361396074295044,0.7740993074283841
07301410,0.2754639387130737,0.1890855266922291,0.2786421179771423,0.5970157425407927,11,1001,0.0031781792640686035,0.4079302158485636
07315200,0.0671496987342834,-0.1750448969116012,0.5356796979904175,0.3711796220917062,11,1001,0.4685299992561341,0.5462245190033074
07315700,0.0817660093307495,-0.1357194630915283,0.5824997425079346,0.2989122659062685,11,1001,0.5007337331771851,0.4346317289977968
07335700,0.0828736424446106,-0.1134692117059974,0.5678278207778931,0.4684491448441668,11,1001,0.48495417833328247,0.5819183565501642
07340300,0.1402084827423095,0.0210391998267975,0.6754823923110962,0.686156870464941,11,1001,0.5352739095687867,0.6651176706381435
07346045,0.4214842319488525,0.3650447717815936,0.7487601041793823,0.6596942731166922,11,1001,0.32727587223052984,0.29464950133509854
