basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
07057500,-0.4435756206512451,-0.3726463113423903,0.6199507713317871,0.4925425376773233,11,1001,1.0635263919830322,0.8651888490197136
07060710,-0.0291873216629028,-0.2980762571349433,0.5917809009552002,0.4646213186258345,11,1001,0.620968222618103,0.7626975757607778
07066000,-0.2082817554473877,-0.3924086629474783,0.5345898270606995,0.4978558499353469,11,1001,0.7428715825080872,0.8902645128828252
07083000,-0.1707673072814941,-0.3085899239099849,0.8855471611022949,0.8350716234094545,11,1001,1.056314468383789,1.1436615473194394
07142300,0.0521066784858703,-0.1107835021769525,0.1225221157073974,0.0099175925307178,11,1001,0.0704154372215271,0.1207010947076703
07145700,-0.0020558834075927,-0.344752536542223,0.5063565969467163,0.3133131631361546,11,1001,0.508412480354309,0.6580656996783776
07167500,-0.001846432685852,-0.3708536747560489,0.3360439538955688,0.2595464784216379,11,1001,0.3378903865814208,0.6304001531776868
07180500,-0.0081408023834228,-0.3284590357163506,0.5098682641983032,0.5015827284705354,11,1001,0.5180090665817261,0.830041764186886
07184000,-0.0159077644348144,-0.3887527377893911,0.5201116800308228,0.4162644881467822,11,1001,0.5360194444656372,0.8050172259361733
07195800,-0.1195124387741088,-0.3854962615283099,0.6217471361160278,0.5906164454123645,11,1001,0.7412595748901366,0.9761127069406743
07196900,-0.0525234937667846,-0.3945518513501482,0.4173407554626465,0.3706332169191252,11,1001,0.4698642492294311,0.7651850682692733
07197000,-0.1213749647140502,-0.3550446916086252,0.7660837173461914,0.6127260898462843,11,1001,0.8874586820602416,0.9677707814549095
07208500,0.1266219615936279,0.0129258361744201,0.4634387493133545,0.2734563686400841,11,1001,0.33681678771972656,0.260530532465664
07261000,-0.1266360282897949,-0.3718437034843111,0.5673933029174805,0.5786166406723389,11,1001,0.6940293312072754,0.9504603441566499
07263295,-0.0718518495559692,-0.3504637733975975,0.6763095259666443,0.586658043082915,11,1001,0.7481613755226135,0.9371218164805125
07299670,0.0245839953422546,-0.2060237000225884,0.7654299736022949,0.7560186371514367,11,1001,0.7408459782600403,0.9620423371740251
07301410,0.0237678885459899,0.0217673583348502,0.3065358996391296,0.6259446319584356,11,1001,0.2827680110931397,0.6041772736235854
07315200,0.0150394439697265,-0.2532230310313912,0.4280451536178589,0.3399419914075496,11,1001,0.4130057096481324,0.5931650224389409
07315700,-0.0034260749816894,-0.3558498143744015,0.3523611426353454,0.0028571473747016,11,1001,0.3557872176170348,0.3587069617491031
07335700,-0.0941406488418579,-0.4468527345200628,0.4625357389450073,0.2906807673524487,11,1001,0.5566763877868652,0.7375335018725115
07340300,-0.1015882492065429,-0.4147027183946121,0.6059941053390503,0.5408224796296006,11,1001,0.7075823545455932,0.9555251980242128
07346045,-0.2380954027175903,-0.3759761726373427,0.4892306327819824,0.533632036563296,11,1001,0.7273260354995728,0.9096082092006388
