basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
12010000,0.6328397393226624,0.5346240517684593,0.8336479663848877,0.7120851669241097,17,1001,0.20080822706222534,0.17746111515565044
12013500,0.780312180519104,0.7526371618155114,0.8985217809677124,0.8383296684286458,17,1001,0.1182096004486084,0.08569250661313432
12020000,0.6324645280838013,0.5711390555707883,0.8091245889663696,0.761205881210685,17,1001,0.17666006088256836,0.19006682563989674
12025700,0.7044486999511719,0.7121749636908635,0.8193672895431519,0.8864014317906013,17,1001,0.11491858959197998,0.17422646809973774
12035000,0.705985963344574,0.6349175509074817,0.8939748406410217,0.8197462875891366,17,1001,0.18798887729644775,0.1848287366816549
12040500,0.4984751343727112,0.4401819534516905,0.7678619623184204,0.7060176327764061,17,1001,0.26938682794570923,0.2658356793247156
12041200,0.5014235973358154,0.5247533704414666,0.6982085704803467,0.7680819707370907,17,1001,0.19678497314453125,0.2433286002956241
12048000,0.2320472598075866,0.6269724186798618,0.1378076076507568,0.5526507926311801,17,1001,-0.09423965215682978,-0.07432162604868164
12054000,0.5617944002151489,0.6201620447121433,0.6465083956718445,0.7778915736580632,17,1001,0.08471399545669556,0.15772952894591985
12056500,0.5011048316955566,0.4856776885346058,0.6515287160873413,0.659502778265576,17,1001,0.15042388439178467,0.17382508973097022
12073500,0.695257842540741,0.6129313038971285,0.8448888659477234,0.801614897429352,17,1001,0.14963102340698242,0.18868359353222353
12082500,0.6070876121520996,0.6621436869672657,0.8066637516021729,0.8288974509476872,17,1001,0.19957613945007324,0.16675376398042152
12092000,0.5801891088485718,0.737651245228542,0.6464935541152954,0.7749612682618432,17,1001,0.06630444526672363,0.03731002303330122
12114500,0.5411835312843323,0.630307121219247,0.7787801027297974,0.8079302376954203,17,1001,0.2375965714454651,0.17762311647617324
12115000,0.5531081557273865,0.6105559270718899,0.7820817828178406,0.763117927138508,17,1001,0.2289736270904541,0.15256200006661813
12117000,0.7407933473587036,0.7270853682101255,0.7917653322219849,0.8653775367413529,17,1001,0.05097198486328125,0.1382921685312274
12143600,0.5335580110549927,0.6228360977854317,0.812419056892395,0.8154702609622291,17,1001,0.27886104583740234,0.19263416317679738
12144000,0.6328383684158325,0.7014340073149162,0.8715994954109192,0.8842496341771351,17,1001,0.23876112699508667,0.18281562686221886
12145500,0.7245670557022095,0.6733009122090601,0.8830528259277344,0.8315348309257278,17,1001,0.1584857702255249,0.1582339187166677
12147500,0.5162186622619629,0.4901719405600936,0.6151002049446106,0.5542201770975124,17,1001,0.0988815426826477,0.06404823653741876
12167000,0.5583217144012451,0.4655369702841396,0.7539098262786865,0.6563647093129945,17,1001,0.1955881118774414,0.19082773902885491
12175500,0.7426085472106934,0.8324647442535744,0.8146172165870667,0.8987774486130835,17,1001,0.07200866937637329,0.06631270435950909
12178100,0.641279935836792,0.6599245313296399,0.767892062664032,0.8465958417555994,17,1001,0.12661212682724,0.18667131042595952
12186000,0.5717042684555054,0.5364223219183131,0.7508460879325867,0.6999052376208568,17,1001,0.1791418194770813,0.1634829157025437
12189500,0.6641021966934204,0.6703738084278661,0.8240783214569092,0.8233094369666681,17,1001,0.15997612476348877,0.15293562853880205
12375900,0.7989009618759155,0.8825624511047879,0.7619948983192444,0.8416614641032079,17,1001,-0.03690606355667114,-0.04090098700158007
12377150,0.759506344795227,0.7391025848111704,0.8486288785934448,0.8882463664716527,17,1001,0.08912253379821777,0.14914378166048226
12381400,0.7117404937744141,0.7541932310970819,0.5706472992897034,0.4965328976829374,17,1001,-0.1410931944847107,-0.2576603334141445
12383500,0.6041156053543091,0.7769736972548843,0.3417824506759643,0.4642200901852579,17,1001,-0.2623331546783448,-0.3127536070696264
12390700,0.6562909483909607,0.7085281082941042,0.6335769891738892,0.8161122869598479,17,1001,-0.022713959217071533,0.10758417866574377
12411000,0.5499143600463867,0.765558188742218,0.6111116409301758,0.80658989425474,17,1001,0.06119728088378906,0.041031705512522
12447390,0.798143744468689,0.7659089377835986,0.799232006072998,0.8049015550574925,17,1001,0.001088261604309082,0.038992617273893915
12451000,0.7946991324424744,0.8858667832924272,0.856830894947052,0.9100724900964734,17,1001,0.06213176250457764,0.024205706804046212
12488500,0.7153024673461914,0.7969091242330187,0.7969012260437012,0.8545974433686706,17,1001,0.08159875869750977,0.05768831913565187
13011500,0.83920818567276,0.811444234936057,0.9254037141799928,0.9172145090197664,17,1001,0.08619552850723278,0.10577027408370943
13011900,0.86728835105896,0.8974720007188908,0.8746054172515869,0.9104676668122792,17,1001,0.007317066192626953,0.012995666093388425
13018300,0.8193068504333496,0.7973844148556917,0.8373908400535583,0.8968811080313958,17,1001,0.01808398962020874,0.09949669317570409
13023000,0.8589900732040405,0.8377309459594947,0.9021269083023072,0.9121705957219836,17,1001,0.04313683509826671,0.07443964976248885
