basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
06221400,-0.176759123802185,-0.2182929331234082,0.8156185150146484,0.7531986418838711,10,1001,0.9923776388168335,0.9714915750072792
06224000,-0.1419589519500732,-0.2276677297138214,0.8140208721160889,0.6545920042321773,10,1001,0.9559798240661621,0.8822597339459988
06278300,-0.0055171251296997,-0.2181224185295798,0.6288638114929199,0.6647232032365498,10,1001,0.6343809366226196,0.8828456217661296
06280300,-0.0728633403778076,-0.1566936569655999,0.8445471525192261,0.7852127062675047,10,1001,0.9174104928970337,0.9419063632331046
06289000,0.0207342505455017,-0.0019988110929276,0.7348042726516724,0.5813419286373582,10,1001,0.7140700221061707,0.5833407397302859
06291500,0.015048325061798,-0.0486129454764405,0.4854454398155212,0.3219808907276076,10,1001,0.4703971147537232,0.3705938362040481
06311000,0.114982783794403,-0.0216062629873665,0.5221222639083862,0.3223258713118093,10,1001,0.4071394801139832,0.3439321342991758
06332515,0.0515860319137573,-0.161786510592397,0.0897507071495056,-0.0580607969450732,10,1001,0.0381646752357483,0.10372571364732379
06339100,0.0281294584274292,-0.2087579123741998,0.0399324297904968,-0.191041584176143,10,1001,0.0118029713630676,0.017716328198056797
06344600,0.037419855594635,-0.1751901655320593,0.0685474276542663,-0.1258177434339289,10,1001,0.0311275720596313,0.04937242209813039
06350000,0.0424473881721496,-0.1827070483994246,0.0630764961242675,-0.1198351770272179,10,1001,0.020629107952117892,0.06287187137220669
06352000,0.0419928431510925,-0.1581219134878912,0.0374987721443176,-0.2022039182179946,10,1001,-0.004494071006774902,-0.0440820047301034
06404000,0.0866404771804809,-0.0945260700590646,0.2753207087516784,0.0543960831314209,10,1001,0.1886802315711975,0.14892215319048552
06406000,0.1382941007614135,0.0118402849826766,0.2248796820640564,0.0414896036710893,10,1001,0.0865855813026429,0.029649318688412703
06409000,0.0814999938011169,0.3808932388854156,0.2726212739944458,0.472154954476106,10,1001,0.1911212801933289,0.0912617155906904
06431500,0.0922175049781799,0.1950326683915566,0.4328619837760925,0.5578519589402067,10,1001,0.3406444787979126,0.36281929054865003
06440200,0.0318185687065124,-0.2664815570860426,0.0768356323242187,-0.2050402371031929,10,1001,0.04501706361770629,0.061441319982849685
06447500,0.0359981060028076,0.1121793694819773,0.0404103994369506,-0.0747342624013425,10,1001,0.004412293434142997,-0.1869136318833198
06470800,0.0156347751617431,-0.2686191510155782,0.0536391735076904,-0.2544840969660438,10,1001,0.0380043983459473,0.014135054049534412
06477500,0.0807350277900695,-0.0643476801449991,0.3104441165924072,0.1803575618446963,10,1001,0.22970908880233773,0.2447052419896954
06479215,0.026869773864746,-0.2297104209305103,0.2464985251426696,0.0451941380927245,10,1001,0.21962875127792358,0.2749045590232348
06601000,0.0175232291221618,-0.1862780658710041,0.3337182402610779,0.0903820270675036,10,1001,0.31619501113891607,0.2766600929385077
06614800,-0.0638332366943359,-0.2656032419100496,0.6560500264167786,0.7373635170027655,10,1001,0.7198832631111145,1.002966758912815
06622700,0.0090492367744445,-0.1670170099020651,0.7495923042297363,0.7062900890150631,10,1001,0.7405430674552919,0.8733070989171282
06623800,-0.0118466615676879,-0.1690270467815844,0.7100275754928589,0.4873708131836027,10,1001,0.7218742370605468,0.6563978599651871
06632400,0.0318677425384521,-0.13852163275671,0.7656579613685608,0.7645386599698535,10,1001,0.7337902188301086,0.9030602927265635
06746095,-0.1678791046142578,-0.3552171984926742,0.6211436986923218,0.3787908121539153,10,1001,0.7890228033065796,0.7340080106465895
06803510,0.0211603641510009,-0.2869276459695367,0.4833357334136963,0.3698512439147107,10,1001,0.46217536926269537,0.6567788898842474
