basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
05291000,0.1725658178329467,0.0476318925775759,0.4341941475868225,0.3163706543517008,07,1001,0.26162832975387584,0.2687387617741249
05362000,0.3942019343376159,0.3259835326766014,0.7801445722579956,0.6927870363600543,07,1001,0.3859426379203797,0.36680350368345294
05393500,0.3235766291618347,0.218354172845448,0.7438379526138306,0.662439010973821,07,1001,0.42026132345199585,0.44408483812837296
05399500,0.2652409672737121,0.2080876664650172,0.7019609212875366,0.7387904523153699,07,1001,0.4367199540138245,0.5307027858503527
05408000,0.4593150615692138,0.600602670287891,0.5667956471443176,0.6432338120885924,07,1001,0.10748058557510382,0.04263114180070138
05413500,0.3370199799537658,0.4503822983407991,0.5334038734436035,0.7414415055074148,07,1001,0.1963838934898377,0.2910592071666157
05414000,0.3443694114685058,0.442461169615811,0.4943589568138122,0.6624806740783888,07,1001,0.1499895453453064,0.22001950446257784
05444000,0.2785497903823852,0.3021959091946044,0.5634312629699707,0.6377825160749266,07,1001,0.2848814725875855,0.33558660688032227
05454000,0.2466059923171997,0.2360485617882303,0.5280357599258423,0.6026325382612885,07,1001,0.2814297676086426,0.3665839764730582
05458000,0.4200499653816223,0.4765835097244949,0.6703993082046509,0.825804990410186,07,1001,0.25034934282302856,0.34922148068569103
05466500,0.590574324131012,0.6294638556583031,0.7448179721832275,0.8414945430077974,07,1001,0.15424364805221558,0.21203068734949426
05487980,0.3272649645805359,0.2140883478429746,0.7771494388580322,0.6498078775630964,07,1001,0.44988447427749634,0.43571952972012185
05488200,0.2909769415855407,0.1646961224876479,0.709139883518219,0.6365086332504208,07,1001,0.4181629419326783,0.471812510762773
05489000,0.3795248866081238,0.274215006760969,0.7765507698059082,0.7067668454885766,07,1001,0.3970258831977844,0.4325518387276076
05495000,0.4828525185585022,0.3999030886872758,0.7423105239868164,0.6734739159623873,07,1001,0.2594580054283142,0.27357082727511145
05495500,0.3255681991577148,0.2477966724851734,0.6888375282287598,0.6173378402711474,07,1001,0.363269329071045,0.36954116778597396
05501000,0.3409179449081421,0.251988145338252,0.7169809341430664,0.6412784463417263,07,1001,0.3760629892349243,0.3892903010034743
05503800,0.2669864892959595,0.1562495055023511,0.6758196949958801,0.5187470238022128,07,1001,0.40883320569992065,0.36249751829986177
05507600,0.1929110884666443,0.0859748000232012,0.7059319615364075,0.7042236705973701,07,1001,0.5130208730697632,0.6182488705741689
05508805,0.2922186851501465,0.2134554407091737,0.7563983798027039,0.7095438940369565,07,1001,0.4641796946525574,0.49608845332778284
05525500,0.5438604354858398,0.5136201265589535,0.8271604180335999,0.870075361633327,07,1001,0.28329998254776,0.3564552350743735
05556500,0.4472346901893616,0.4116364920324047,0.7286666631698608,0.7562186634204218,07,1001,0.28143197298049927,0.34458217138801706
05584500,0.5097360014915466,0.4816822083054612,0.7882896661758423,0.7947533709376569,07,1001,0.27855366468429565,0.31307116263219564
05591550,0.4150134921073913,0.3703471285589602,0.7307393550872803,0.7962272774313608,07,1001,0.31572586297988897,0.4258801488724006
05592050,0.3514593839645386,0.2812563854998747,0.716463565826416,0.6066391241259451,07,1001,0.36500418186187744,0.3253827386260704
05592575,0.2679882645606994,0.191391212492635,0.6842203140258789,0.6161391929534856,07,1001,0.4162320494651795,0.4247479804608506
05593575,0.2644851207733154,0.1824943971971729,0.7640783786773682,0.6089312975282374,07,1001,0.4995932579040528,0.4264369003310645
05593900,0.2978175282478332,0.2355943775462627,0.7104724645614624,0.6947827176656318,07,1001,0.4126549363136292,0.45918834011936915
05595730,0.198668897151947,0.1052935243008011,0.7032800912857056,0.5649852839032352,07,1001,0.5046111941337585,0.45969175960243414
