basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
09035800,0.1373764872550964,0.0298280384649686,0.9049010276794434,0.902546372812026,14,1001,0.7675245404243469,0.8727183343470574
09035900,0.0855365395545959,-0.0346595580194368,0.8866493105888367,0.8645936743698842,14,1001,0.8011127710342407,0.899253232389321
09047700,0.1597500443458557,0.0711287226735496,0.652285635471344,0.7056351041199387,14,1001,0.4925355911254883,0.634506381446389
09065500,-0.0347561836242675,-0.183409018625847,0.7860318422317505,0.5879076197363406,14,1001,0.820788025856018,0.7713166383621877
09066000,0.04218190908432,-0.1339476586999963,0.7890392541885376,0.6363777612454637,14,1001,0.7468573451042176,0.7703254199454601
09066200,0.0014014244079589,-0.1615290883954572,0.7919188737869263,0.6557126668612394,14,1001,0.7905174493789674,0.8172417552566966
09066300,0.1393863558769226,0.0141672301865052,0.8326727747917175,0.6748819758068375,14,1001,0.6932864189147949,0.6607147456203323
09081600,-0.0409954786300659,-0.1373488524907222,0.8723028898239136,0.7830406660199858,14,1001,0.9132983684539795,0.920389518510708
09107000,0.1319506764411926,0.047579228149382,0.887884259223938,0.8391059332262979,14,1001,0.7559335827827454,0.7915267050769159
09210500,0.4156357645988464,0.3815769298245702,0.694069504737854,0.6767987280058043,14,1001,0.2784337401390076,0.2952217981812341
09223000,0.2305118441581726,0.1299531667533399,0.8771550059318542,0.8695979565842509,14,1001,0.6466431617736816,0.739644789830911
09306242,-0.444446325302124,0.0357025704767517,0.1556708216667175,0.2170204614923132,14,1001,0.6001171469688416,0.1813178910155615
09312600,0.2594010829925537,0.2326474120707873,0.6060823202133179,0.4912457322433232,14,1001,0.34668123722076416,0.2585983201725359
09352900,-0.1627744436264038,-0.2084810013262128,0.7072275876998901,0.7706290301409334,14,1001,0.870002031326294,0.9791100314671463
09378170,0.1183250546455383,-0.0176740663369583,0.5757215023040771,0.4733999905235271,14,1001,0.4573964476585388,0.4910740568604854
