basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
09386900,0.0421119332313537,-0.2794875141233726,0.0395443439483642,-0.2416286050906813,15,1001,-0.002567589282989495,0.03785890903269129
09404450,0.6018000841140747,0.6683284688552322,0.7353219985961914,0.592959549434918,15,1001,0.1335219144821167,-0.0753689194203142
09430600,0.090868055820465,-0.0691271155621986,0.4351032972335815,0.2888646663049361,15,1001,0.34423524141311646,0.3579917818671347
09447800,0.0233022570610046,-0.3360687102192083,0.2077982425689697,-0.0884318075762267,15,1001,0.1844959855079651,0.2476369026429816
09484600,0.1625009179115295,-0.028352539484922,-0.3998852968215942,-0.2210242741614232,15,1001,-0.5623862147331237,-0.1926717346765012
09492400,0.330508828163147,0.228193751010852,0.7357643246650696,0.5846072279271917,15,1001,0.4052554965019226,0.3564134769163397
09494000,0.55283522605896,0.4739946749307663,0.6774915456771851,0.5188273646872745,15,1001,0.1246563196182251,0.044832689756508226
09497980,0.2432342767715454,0.1070809712740119,0.7868398427963257,0.7199976833473403,15,1001,0.5436055660247803,0.6129167120733283
09505350,0.1042912602424621,-0.075216821495236,0.5984355211257935,0.4368375070078731,15,1001,0.49414426088333135,0.5120543285031091
09505800,0.1130973696708679,-0.0478961007215408,0.4787683486938476,0.3750703374387192,15,1001,0.3656709790229797,0.42296643816026
09508300,0.0444623827934265,-0.1783593893250317,0.4783408045768738,0.189305661298625,15,1001,0.43387842178344727,0.36766505062365673
09510200,0.1218469142913818,-0.0485922549968504,0.7648001313209534,0.5933370854662887,15,1001,0.6429532170295715,0.6419293404631391
09512280,0.0897494554519653,-0.1104621395989446,0.6906131505966187,0.6442284877804649,15,1001,0.6008636951446533,0.7546906273794095
09513780,0.0432162284851074,-0.2496758040586502,0.4315270185470581,0.106398019843558,15,1001,0.3883107900619507,0.3560738239022082
