basin,local_nse,local_kge,ft_nse,ft_kge,group,seed,delta_nse_ft_minus_local,delta_kge_ft_minus_local
05291000,0.2245677709579467,0.2313724925550017,0.2454804182052612,0.0644556097330425,07,1001,0.02091264724731451,-0.1669168828219592
05362000,0.235569417476654,0.2011524006948581,0.608406662940979,0.5227280410085396,07,1001,0.372837245464325,0.3215756403136816
05393500,0.2323852777481079,0.1599717098980896,0.5353876352310181,0.4544935183433762,07,1001,0.30300235748291016,0.29452180844528664
05399500,0.2082415223121643,0.1187952215556295,0.333994448184967,0.1486757244187684,07,1001,0.12575292587280268,0.029880502863138897
05408000,0.3012186288833618,0.5957957756313721,0.4506469964981079,0.6842490730706997,07,1001,0.1494283676147461,0.08845329743932762
05413500,0.1898112893104553,0.4221500587112207,0.1280349493026733,0.5383630821853314,07,1001,-0.06177634000778198,0.11621302347411067
05414000,0.2379003167152404,0.3282873882211234,0.2924868464469909,0.6678640754990325,07,1001,0.054586529731750516,0.3395766872779091
05444000,0.2230087518692016,0.1771572081813485,0.5099915266036987,0.653933710451432,07,1001,0.2869827747344971,0.4767765022700835
05454000,0.1858408451080322,0.0845752336110611,0.4653474688529968,0.5001599895620759,07,1001,0.2795066237449646,0.41558475595101474
05458000,0.2741004228591919,0.2406123299733401,0.5864458680152893,0.7443810493280312,07,1001,0.3123454451560974,0.5037687193546911
05466500,0.334153413772583,0.2615333668776795,0.6443411111831665,0.7879523245835213,07,1001,0.3101876974105835,0.5264189577058418
05487980,0.1926580071449279,0.0642465329755498,0.625097393989563,0.5088930486547303,07,1001,0.4324393868446351,0.44464651567918045
05488200,0.1910576820373535,0.0693279638962214,0.5672644376754761,0.4567066586523157,07,1001,0.37620675563812256,0.3873786947560943
05489000,0.2353729605674743,0.1145818560743501,0.6244251728057861,0.5085967271710021,07,1001,0.3890522122383118,0.394014871096652
05495000,0.2613051533699035,0.1412449385168878,0.6542582511901855,0.5831206963631157,07,1001,0.39295309782028204,0.4418757578462279
05495500,0.1912612318992614,0.0640147684642913,0.5700298547744751,0.4767117499577372,07,1001,0.37876862287521373,0.4126969814934459
05501000,0.2042202949523925,0.0648455397544147,0.5973328948020935,0.5039814983576909,07,1001,0.39311259984970104,0.4391359586032762
05503800,0.1475764513015747,0.0086408152828681,0.5468780994415283,0.4154749537646506,07,1001,0.3993016481399536,0.4068341384817825
05507600,0.1343331336975097,0.0117464936422592,0.5340549945831299,0.4171292259979793,07,1001,0.3997218608856202,0.4053827323557201
05508805,0.1653779149055481,0.0446084815583276,0.6352646350860596,0.4888975928680285,07,1001,0.4698867201805115,0.4442891113097009
05525500,0.2627462148666382,0.1541221041587317,0.6972200870513916,0.7723243288484009,07,1001,0.4344738721847534,0.6182022246896691
05556500,0.2645618319511413,0.1733669549077998,0.7094660997390747,0.6921465857340892,07,1001,0.4449042677879334,0.5187796308262893
05584500,0.3013231158256531,0.2019390628389945,0.7063044309616089,0.7089600797208163,07,1001,0.4049813151359558,0.5070210168818219
05591550,0.2314074039459228,0.120328363321074,0.687851071357727,0.6500150258019883,07,1001,0.45644366741180425,0.5296866624809143
05592050,0.1843494772911071,0.0690447371257649,0.6125845909118652,0.5148180791794066,07,1001,0.42823511362075817,0.4457733420536417
05592575,0.1428285241127014,0.0153357915506504,0.5280262231826782,0.4565447784207186,07,1001,0.3851976990699768,0.4412089868700682
05593575,0.1452621221542358,0.0152406685896735,0.6211494207382202,0.4871192322957012,07,1001,0.4758872985839844,0.4718785637060277
05593900,0.1671758890151977,0.0546940575188703,0.5435200333595276,0.4513937967790891,07,1001,0.3763441443443299,0.3966997392602188
05595730,0.1085935831069946,-0.0340751904942127,0.5633547306060791,0.4187262939857348,07,1001,0.4547611474990845,0.4528014844799475
